,Embedding,Method,Time,Dimension,Window,Word count,Sampling,Cross-sentence,Epochs,Dataset,Out of vocabulary,Low bin lower bound,Low bin upper bound,Mid bin lower bound,Mid bin upper bound,High bin lower bound,High bin upper bound,Low bin score,Low bin pair count,Middle bin score,Middle bin pair count,High bin score,High bin pair count,Mixed bin score,Mixed bin pair count,General score
346,w2v,SG,2020-05-06 17:46:55.728941,100,5,10000000,hs,No,100,RW,630,1,9,9,102,102,9062,0.11494644815588723,99,0.3506513080220898,137,0.49691399640061307,128,0.19769299838438623,1670,0.2255559117076767
347,w2v,SG,2020-05-06 17:46:59.419206,100,5,10000000,hs,No,100,SimLex-999,3,1,83,84,329,330,7843,-0.015570106956584286,98,0.24402250700808842,90,0.17751283264807127,180,0.25793368308953707,631,0.20665818871568978
348,w2v,SG,2020-05-06 17:47:03.719315,100,5,10000000,hs,No,100,TR9856,1724,1,81,81,394,398,6423,0.42423470044099487,153,0.6580926482499756,121,0.6644261975683621,179,0.07852821210123842,9403,0.0945418047420094
349,w2v,SG,2020-05-06 17:47:07.449309,100,5,10000000,hs,No,100,WS353,0,2,169,170,611,625,8220,0.3789069081840706,33,0.8747220430122138,23,0.7101206005494436,27,0.7485271484029024,120,0.7149913141884341
350,w2v,SG,2020-05-06 18:42:24.046400,100,10,10000000,hs,No,100,MEN,9,1,55,56,273,275,15615,0.3290989500796674,445,0.6860196935413116,294,0.7122700127829671,379,0.6490497743021646,1882,0.6222146937864409
351,w2v,SG,2020-05-06 18:42:26.250939,100,10,10000000,hs,No,100,MTurk,67,1,95,95,337,350,6396,0.2644574957236021,21,0.40026137037228027,21,0.7225917933015675,29,0.5122789342070493,216,0.5358968741814837
352,w2v,SG,2020-05-06 18:42:28.437855,100,10,10000000,hs,No,100,RG65,0,2,20,21,183,199,1644,-0.28571428571428575,7,0.28571428571428575,7,0.6571428571428573,6,0.6803492103496481,45,0.6031406089642971
353,w2v,SG,2020-05-06 18:42:30.939742,100,10,10000000,hs,No,100,RW,630,1,9,9,102,102,9062,0.13746570958892954,99,0.31998049164376907,137,0.47397712710769163,128,0.2068547489680719,1670,0.22852981858741953
354,w2v,SG,2020-05-06 18:42:33.287098,100,10,10000000,hs,No,100,SimLex-999,3,1,83,84,329,330,7843,-0.048425455501743514,98,0.2261425054825489,90,0.18161390462854568,180,0.2547237894562326,631,0.20390784248466395
355,w2v,SG,2020-05-06 18:42:36.016390,100,10,10000000,hs,No,100,TR9856,1724,1,81,81,394,398,6423,0.4618290606439804,153,0.6829442275614431,121,0.6536980317426742,179,0.08223062365982993,9403,0.09756821981723757
356,w2v,SG,2020-05-06 18:42:38.254843,100,10,10000000,hs,No,100,WS353,0,2,169,170,611,625,8220,0.4773525054140739,33,0.8050407955180205,23,0.5620516017246455,27,0.7347266924106911,120,0.7108712528439239
357,w2v,SG,2020-05-06 19:17:01.962072,300,2,10000000,hs,No,100,MEN,9,1,55,56,273,275,15615,0.29269694731702794,445,0.5965940543929326,294,0.716668099780191,379,0.5906110606874321,1882,0.5650621092049464
358,w2v,SG,2020-05-06 19:17:04.391393,300,2,10000000,hs,No,100,MTurk,67,1,95,95,337,350,6396,0.26900590474096137,21,0.2349501702510458,21,0.7588076111042714,29,0.44257097576587934,216,0.46694646520848354
359,w2v,SG,2020-05-06 19:17:06.787958,300,2,10000000,hs,No,100,RG65,0,2,20,21,183,199,1644,0.10714285714285716,7,0.6071428571428572,7,0.8285714285714287,6,0.5400757773809866,45,0.4877009344870199
360,w2v,SG,2020-05-06 19:17:09.327099,300,2,10000000,hs,No,100,RW,630,1,9,9,102,102,9062,0.13632922349791618,99,0.3470175794342762,137,0.528555201570414,128,0.19642349408610968,1670,0.2243324988328659
361,w2v,SG,2020-05-06 19:17:11.776324,300,2,10000000,hs,No,100,SimLex-999,3,1,83,84,329,330,7843,-0.01685167595669626,98,0.13187735931820588,90,0.1925281473703602,180,0.26706706697971344,631,0.19797645548843548
362,w2v,SG,2020-05-06 19:17:14.673852,300,2,10000000,hs,No,100,TR9856,1724,1,81,81,394,398,6423,0.2834364577469304,153,0.6107296632359841,121,0.6858600528938136,179,0.06482671797899785,9403,0.07756729962032213
363,w2v,SG,2020-05-06 19:17:17.323835,300,2,10000000,hs,No,100,WS353,0,2,169,170,611,625,8220,0.058833362011818637,33,0.8500123807802303,23,0.7894977957957271,27,0.6911514227100708,120,0.6111842741533493
364,w2v,SG,2020-05-06 20:22:36.352426,300,5,10000000,hs,No,100,MEN,9,1,55,56,273,275,15615,0.33610504366735655,445,0.6792967498175343,294,0.7287332890998919,379,0.6473409837416617,1882,0.6184557242614555
365,w2v,SG,2020-05-06 20:22:40.212541,300,5,10000000,hs,No,100,MTurk,67,1,95,95,337,350,6396,0.3099415858971946,21,0.2831117009950275,21,0.7329391698166258,29,0.4523358784976555,216,0.485872784108311
366,w2v,SG,2020-05-06 20:22:44.022306,300,5,10000000,hs,No,100,RG65,0,2,20,21,183,199,1644,0.03571428571428572,7,0.6785714285714287,7,0.5428571428571429,6,0.6405534595215262,45,0.6007802369757423
367,w2v,SG,2020-05-06 20:22:48.058096,300,5,10000000,hs,No,100,RW,630,1,9,9,102,102,9062,0.15521453557821208,99,0.3871472923870402,137,0.5169580045589107,128,0.20610684325258122,1670,0.23810102465979352
368,w2v,SG,2020-05-06 20:22:52.062557,300,5,10000000,hs,No,100,SimLex-999,3,1,83,84,329,330,7843,0.014639216041080066,98,0.1689791856881905,90,0.18922136228625464,180,0.2722312927866764,631,0.2119145986715686
369,w2v,SG,2020-05-06 20:22:56.573949,300,5,10000000,hs,No,100,TR9856,1724,1,81,81,394,398,6423,0.2835308521784326,153,0.674902245170305,121,0.6894572237640465,179,0.0794598749452353,9403,0.0942324190413762
370,w2v,SG,2020-05-06 20:23:00.662376,300,5,10000000,hs,No,100,WS353,0,2,169,170,611,625,8220,0.466488390269846,33,0.832715617217842,23,0.735765540552089,27,0.7538334133138481,120,0.7077245416464368
371,w2v,SG,2020-05-06 22:16:13.075496,300,10,10000000,hs,No,100,MEN,9,1,55,56,273,275,15615,0.37418686326721584,445,0.7140157394612496,294,0.7353960248344801,379,0.6561396418419354,1882,0.6324441306791388
372,w2v,SG,2020-05-06 22:16:16.661686,300,10,10000000,hs,No,100,MTurk,67,1,95,95,337,350,6396,0.34048090358517813,21,0.5239193547149359,21,0.7405765191491687,29,0.4875001287631424,216,0.5200451492154353
373,w2v,SG,2020-05-06 22:16:20.515546,300,10,10000000,hs,No,100,RG65,0,2,20,21,183,199,1644,-0.03571428571428572,7,-0.28571428571428575,7,0.4285714285714286,6,0.6647998772446204,45,0.5609380320207866
374,w2v,SG,2020-05-06 22:16:24.269232,300,10,10000000,hs,No,100,RW,630,1,9,9,102,102,9062,0.1638925188781103,99,0.45564435985802726,137,0.4908535810859415,128,0.18842254699793365,1670,0.2261804178650934
375,w2v,SG,2020-05-06 22:16:28.886284,300,10,10000000,hs,No,100,SimLex-999,3,1,83,84,329,330,7843,-0.01749564843933959,98,0.19365885630217183,90,0.19140873785837922,180,0.2625552086775855,631,0.20607693825884724
376,w2v,SG,2020-05-06 22:16:33.713472,300,10,10000000,hs,No,100,TR9856,1724,1,81,81,394,398,6423,0.3706094719794778,153,0.7090121967938965,121,0.675327143913845,179,0.08124584832099914,9403,0.09931767705289292
377,w2v,SG,2020-05-06 22:16:37.732062,300,10,10000000,hs,No,100,WS353,0,2,169,170,611,625,8220,0.48955374242220673,33,0.8490239942909511,23,0.6817279884036576,27,0.7480895899089367,120,0.7134405529372448
378,w2v,SG,2020-05-06 23:00:06.834781,100,2,1000000,hs,Yes,100,MEN,109,1,6,6,24,24,1019,0.06402240739297617,303,0.2910530056673049,251,0.6060266866752366,297,0.15703319848764405,2149,0.19299473140689913
379,w2v,SG,2020-05-06 23:00:07.233566,100,2,1000000,hs,Yes,100,MTurk,100,1,9,9,31,31,424,-0.21566112519709332,22,0.1456612347502698,18,0.583511477583427,27,0.27724091377666604,220,0.26721118178334197
380,w2v,SG,2020-05-06 23:00:07.648011,100,2,1000000,hs,Yes,100,RG65,7,1,3,4,13,13,142,0.0,7,-0.03571428571428572,7,0.49999999999999994,5,0.15537587565188068,46,0.2583884342713616
381,w2v,SG,2020-05-06 23:00:08.196545,100,2,1000000,hs,Yes,100,RW,1333,1,3,3,20,20,827,0.27471100153157707,54,0.11467520041144459,76,0.4266541608624486,55,0.1103011387389767,1849,0.1267679462937494
382,w2v,SG,2020-05-06 23:00:08.647816,100,2,1000000,hs,Yes,100,SimLex-999,49,1,8,8,31,31,547,0.11151062301905947,91,0.051363380308872573,94,0.10583081878499062,168,0.1294531114753622,646,0.11564163317909747
383,w2v,SG,2020-05-06 23:00:09.596150,100,2,1000000,hs,Yes,100,TR9856,1798,1,10,10,38,38,597,0.16977450742460196,109,0.5591836254949929,91,0.6020679231382173,150,0.08981629998009608,9506,0.09847854868919848
384,w2v,SG,2020-05-06 23:00:09.960818,100,2,1000000,hs,Yes,100,WS353,12,1,14,14,51,52,577,0.5840530225902452,33,0.6067797578569067,22,0.6405078018078736,25,0.4958836528166593,123,0.5266481886992468
385,w2v,SG,2020-05-06 23:04:42.899855,100,5,1000000,hs,Yes,100,MEN,109,1,6,6,24,24,1019,0.060692745345051015,303,0.3627407753862723,251,0.679928021111584,297,0.18749529363586898,2149,0.229259486164637
386,w2v,SG,2020-05-06 23:04:43.274541,100,5,1000000,hs,Yes,100,MTurk,100,1,9,9,31,31,424,-0.13625212810465367,22,0.29545470311047634,18,0.5725191106587785,27,0.2620413555144299,220,0.2623935868046452
387,w2v,SG,2020-05-06 23:04:43.650331,100,5,1000000,hs,Yes,100,RG65,7,1,3,4,13,13,142,0.0,7,0.7857142857142859,7,0.6,5,0.22176262697372956,46,0.34071947892893995
388,w2v,SG,2020-05-06 23:04:44.165930,100,5,1000000,hs,Yes,100,RW,1333,1,3,3,20,20,827,0.27273005263400046,54,0.2334796377996695,76,0.29320297356072383,55,0.1381222891648508,1849,0.1486305933934844
389,w2v,SG,2020-05-06 23:04:44.605782,100,5,1000000,hs,Yes,100,SimLex-999,49,1,8,8,31,31,547,0.25374991087239185,91,0.17846047174414864,94,0.10276839403956822,168,0.12877923327092805,646,0.14331054151985048
390,w2v,SG,2020-05-06 23:04:45.555077,100,5,1000000,hs,Yes,100,TR9856,1798,1,10,10,38,38,597,0.18029761885881668,109,0.5040619945807324,91,0.6997122970803011,150,0.09527936503582073,9506,0.10366416671483189
391,w2v,SG,2020-05-06 23:04:45.928758,100,5,1000000,hs,Yes,100,WS353,12,1,14,14,51,52,577,0.5538260116453791,33,0.5903955744510871,22,0.6255049163601216,25,0.4933941734442315,123,0.504750048619921
392,w2v,SG,2020-05-06 23:12:16.396910,100,10,1000000,hs,Yes,100,MEN,109,1,6,6,24,24,1019,0.11340885001541302,303,0.4459007295423416,251,0.7049501747937883,297,0.22193556872249745,2149,0.2688828871994523
393,w2v,SG,2020-05-06 23:12:16.791854,100,10,1000000,hs,Yes,100,MTurk,100,1,9,9,31,31,424,-0.06541244724521109,22,0.45041346348310374,18,0.6604580460559669,27,0.30210604062405483,220,0.303571645647565
394,w2v,SG,2020-05-06 23:12:17.166884,100,10,1000000,hs,Yes,100,RG65,7,1,3,4,13,13,142,0.0,7,0.3571428571428572,7,0.6,5,0.34082649353049665,46,0.39513203785488266
395,w2v,SG,2020-05-06 23:12:17.694237,100,10,1000000,hs,Yes,100,RW,1333,1,3,3,20,20,827,0.27273005263400046,54,0.14662893158606558,76,0.45140342133527456,55,0.12451117005064456,1849,0.1417435379606552
396,w2v,SG,2020-05-06 23:12:18.190297,100,10,1000000,hs,Yes,100,SimLex-999,49,1,8,8,31,31,547,0.21586038411198377,91,0.2127653429927809,94,0.14908313918738444,168,0.182135532673844,646,0.17867327154968612
397,w2v,SG,2020-05-06 23:12:19.214952,100,10,1000000,hs,Yes,100,TR9856,1798,1,10,10,38,38,597,0.20068337478008694,109,0.4260923033692659,91,0.6795433591270336,150,0.09397225859010576,9506,0.10322809266958156
398,w2v,SG,2020-05-06 23:12:19.579095,100,10,1000000,hs,Yes,100,WS353,12,1,14,14,51,52,577,0.4920285670469863,33,0.29096049841369365,22,0.4689363425848636,25,0.6139597884394795,123,0.5487550669456023
399,w2v,SG,2020-05-06 23:16:54.097828,300,2,1000000,hs,Yes,100,MEN,109,1,6,6,24,24,1019,0.051301397047444755,303,0.21985651591198743,251,0.564040885285858,297,0.10886176418754206,2149,0.1412022133989166
400,w2v,SG,2020-05-06 23:16:54.505737,300,2,1000000,hs,Yes,100,MTurk,100,1,9,9,31,31,424,-0.08712138170213704,22,0.2727274182558243,18,0.4906870457752838,27,0.17723784730940428,220,0.1742321578750874
401,w2v,SG,2020-05-06 23:16:54.873406,300,2,1000000,hs,Yes,100,RG65,7,1,3,4,13,13,142,0.0,7,-0.28571428571428575,7,0.7,5,0.09800537148630153,46,0.21030903262677106
402,w2v,SG,2020-05-06 23:16:55.409203,300,2,1000000,hs,Yes,100,RW,1333,1,3,3,20,20,827,0.27471100153157707,54,-0.0009434349384034432,76,0.4641749056025929,55,0.13950419915915815,1849,0.14586205346016304
403,w2v,SG,2020-05-06 23:16:55.841000,300,2,1000000,hs,Yes,100,SimLex-999,49,1,8,8,31,31,547,0.1831434889912218,91,0.3232374325866284,94,0.08812190478191567,168,0.04742408126224337,646,0.09376713155204579
404,w2v,SG,2020-05-06 23:16:56.919350,300,2,1000000,hs,Yes,100,TR9856,1798,1,10,10,38,38,597,0.23497896285091344,109,0.47412858213761216,91,0.6123183344426519,150,0.08707541831575641,9506,0.09823261919147094
405,w2v,SG,2020-05-06 23:16:57.293422,300,2,1000000,hs,Yes,100,WS353,12,1,14,14,51,52,577,0.49723433004304657,33,0.4915255021745893,22,0.6308905675464941,25,0.49130778334842734,123,0.5072032600674871
406,w2v,SG,2020-05-06 23:24:24.072081,300,5,1000000,hs,Yes,100,MEN,109,1,6,6,24,24,1019,0.07096641300228673,303,0.269301148667772,251,0.6218107725752047,297,0.1458060913355725,2149,0.18491438661715293
407,w2v,SG,2020-05-06 23:24:24.425158,300,5,1000000,hs,Yes,100,MTurk,100,1,9,9,31,31,424,0.025422304824558022,22,0.4535126386905563,18,0.6308397240645528,27,0.2289458163519501,220,0.25922913299622613
408,w2v,SG,2020-05-06 23:24:24.743286,300,5,1000000,hs,Yes,100,RG65,7,1,3,4,13,13,142,0.0,7,0.3571428571428572,7,0.8999999999999998,5,0.15451130400675897,46,0.27896571692599725
409,w2v,SG,2020-05-06 23:24:25.213030,300,5,1000000,hs,Yes,100,RW,1333,1,3,3,20,20,827,0.27273005263400046,54,0.10034592772380971,76,0.2669384522426228,55,0.1230016828315268,1849,0.13226156169363448
410,w2v,SG,2020-05-06 23:24:25.599822,300,5,1000000,hs,Yes,100,SimLex-999,49,1,8,8,31,31,547,0.14255449509387336,91,0.2301345322265029,94,0.07876758919589807,168,0.11002310867102445,646,0.11469402009008435
411,w2v,SG,2020-05-06 23:24:26.538690,300,5,1000000,hs,Yes,100,TR9856,1798,1,10,10,38,38,597,0.1958782149707255,109,0.45845079882153594,91,0.7163483929234338,150,0.09014503498713526,9506,0.10109790708459365
412,w2v,SG,2020-05-06 23:24:26.858829,300,5,1000000,hs,Yes,100,WS353,12,1,14,14,51,52,577,0.5556732178697876,33,0.5248588408278085,22,0.5570302084190997,25,0.5389400369884939,123,0.5441535021981942
413,w2v,SG,2020-05-06 23:37:42.835135,300,10,1000000,hs,Yes,100,MEN,109,1,6,6,24,24,1019,0.055710818859496004,303,0.3275918580487833,251,0.665526506296442,297,0.18352795942040304,2149,0.21906526554543512
414,w2v,SG,2020-05-06 23:37:43.161256,300,10,1000000,hs,Yes,100,MTurk,100,1,9,9,31,31,424,-0.049987678025816336,22,0.3884299593340528,18,0.6149618607289493,27,0.2538583677180979,220,0.2705527941704331
415,w2v,SG,2020-05-06 23:37:43.474425,300,10,1000000,hs,Yes,100,RG65,7,1,3,4,13,13,142,0.0,7,0.03571428571428572,7,0.6,5,0.20780597041676413,46,0.3082867011559253
416,w2v,SG,2020-05-06 23:37:43.994012,300,10,1000000,hs,Yes,100,RW,1333,1,3,3,20,20,827,0.27273005263400046,54,0.31454667765175665,76,0.2987228523542258,55,0.1405994920877073,1849,0.15449485205178817
417,w2v,SG,2020-05-06 23:37:44.533603,300,10,1000000,hs,Yes,100,SimLex-999,49,1,8,8,31,31,547,0.24965221674535967,91,0.28792104449410216,94,0.12916345822965952,168,0.12330590088115288,646,0.15369071237708254
418,w2v,SG,2020-05-06 23:37:45.562367,300,10,1000000,hs,Yes,100,TR9856,1798,1,10,10,38,38,597,0.2833900115865822,109,0.3151041884197865,91,0.639939858343618,150,0.09881291631018836,9506,0.10851703159670466
419,w2v,SG,2020-05-06 23:37:45.980250,300,10,1000000,hs,Yes,100,WS353,12,1,14,14,51,52,577,0.5131874747083925,33,0.7220340135392241,22,0.5735718513486725,25,0.5479337649285214,123,0.5531572185987346
420,w2v,SG,2020-05-06 23:54:16.678937,100,2,5000000,hs,Yes,100,MEN,25,1,23,23,109,110,4505,0.3044753080172218,380,0.5640216981124907,313,0.6945963754774145,382,0.5140682221732296,1925,0.5248646296427127
421,w2v,SG,2020-05-06 23:54:18.741694,100,2,5000000,hs,Yes,100,MTurk,75,1,41,41,143,144,2107,0.341669391193188,21,0.2722547683247894,21,0.7049975027438949,33,0.42897583704191056,212,0.4669016648779618
422,w2v,SG,2020-05-06 23:54:20.314759,100,2,5000000,hs,Yes,100,RG65,1,1,9,9,82,83,574,0.2571428571428572,6,-0.39285714285714296,7,0.3214285714285715,7,0.41844299319090617,45,0.3809856860804976
423,w2v,SG,2020-05-06 23:54:21.922121,100,2,5000000,hs,Yes,100,RW,844,1,6,6,57,57,3760,0.19051605522510026,104,0.2803508073898701,123,0.5280669117431737,96,0.16207017411240973,1711,0.18789304284024355
424,w2v,SG,2020-05-06 23:54:23.333911,100,2,5000000,hs,Yes,100,SimLex-999,8,1,37,37,140,141,3127,-0.07352979861557116,97,0.1635906101725725,96,0.023545011544561567,186,0.2555549034464288,620,0.1524416925053503
425,w2v,SG,2020-05-06 23:54:25.425546,100,2,5000000,hs,Yes,100,TR9856,1739,1,34,34,172,173,2834,-0.001646950415057092,146,0.6336431032832575,118,0.6116312876713336,174,0.08032536571348418,9418,0.08523899155262836
426,w2v,SG,2020-05-06 23:54:26.994088,100,2,5000000,hs,Yes,100,WS353,3,1,73,74,258,258,2886,0.27974335472044004,32,0.8161536614638207,22,0.6780644255461369,27,0.6028519512203866,122,0.5720753034226601
427,w2v,SG,2020-05-07 00:19:33.876880,100,5,5000000,hs,Yes,100,MEN,25,1,23,23,109,110,4505,0.31494394262147807,380,0.6503826923065256,313,0.7115543046854996,382,0.5563320368258968,1925,0.5635261633588682
428,w2v,SG,2020-05-07 00:19:35.257074,100,5,5000000,hs,Yes,100,MTurk,75,1,41,41,143,144,2107,0.5352387420973136,21,0.2826511317930391,21,0.7115159718304316,33,0.47075170223079543,212,0.5072281474617872
429,w2v,SG,2020-05-07 00:19:36.546971,100,5,5000000,hs,Yes,100,RG65,1,1,9,9,82,83,574,0.6571428571428573,6,-0.10714285714285716,7,0.6071428571428572,7,0.41903601530549833,45,0.4220303808062419
430,w2v,SG,2020-05-07 00:19:38.036642,100,5,5000000,hs,Yes,100,RW,844,1,6,6,57,57,3760,0.18514417800155905,104,0.3041635178883782,123,0.4914990412074326,96,0.18796385553463685,1711,0.20649963925239484
431,w2v,SG,2020-05-07 00:19:39.411697,100,5,5000000,hs,Yes,100,SimLex-999,8,1,37,37,140,141,3127,-0.12702514347261193,97,0.154175908832514,96,0.026468322878906145,186,0.2763680394951957,620,0.16640136881977372
432,w2v,SG,2020-05-07 00:19:41.333300,100,5,5000000,hs,Yes,100,TR9856,1739,1,34,34,172,173,2834,0.21966916667034952,146,0.6862205833733905,118,0.6747464661780922,174,0.09550633674524582,9418,0.10726104874641246
433,w2v,SG,2020-05-07 00:19:42.636695,100,5,5000000,hs,Yes,100,WS353,3,1,73,74,258,258,2886,0.2863428047662695,32,0.849477582589333,22,0.6661578462591944,27,0.714666227761951,122,0.6636126024700547
434,w2v,SG,2020-05-07 00:59:02.936693,100,10,5000000,hs,Yes,100,MEN,25,1,23,23,109,110,4505,0.3575166234191744,380,0.6675598734391018,313,0.6989810943922298,382,0.5702356253107798,1925,0.5740925924796625
435,w2v,SG,2020-05-07 00:59:04.473631,100,10,5000000,hs,Yes,100,MTurk,75,1,41,41,143,144,2107,0.3306268443295299,21,0.34372976716900616,21,0.6588667984391735,33,0.4605729295289379,212,0.4828711642004167
436,w2v,SG,2020-05-07 00:59:05.969881,100,10,5000000,hs,Yes,100,RG65,1,1,9,9,82,83,574,0.3714285714285715,6,0.03571428571428572,7,0.5,7,0.40875696531923256,45,0.40688449505281227
437,w2v,SG,2020-05-07 00:59:07.529355,100,10,5000000,hs,Yes,100,RW,844,1,6,6,57,57,3760,0.21189558668763608,104,0.2704019704603065,123,0.5010089938119788,96,0.16943251886462152,1711,0.19206304212188136
438,w2v,SG,2020-05-07 00:59:08.958100,100,10,5000000,hs,Yes,100,SimLex-999,8,1,37,37,140,141,3127,-0.15059044779508415,97,0.10828263126274762,96,0.06945731781860426,186,0.2683437254887831,620,0.1620505090116317
439,w2v,SG,2020-05-07 00:59:10.857965,100,10,5000000,hs,Yes,100,TR9856,1739,1,34,34,172,173,2834,0.26802532100253895,146,0.6822311048584546,118,0.6627067172063402,174,0.08962651800268213,9418,0.10342213660857458
440,w2v,SG,2020-05-07 00:59:12.367860,100,10,5000000,hs,Yes,100,WS353,3,1,73,74,258,258,2886,0.29055912007332724,32,0.7997741070122976,22,0.5825064943458033,27,0.7233311319467295,122,0.6583169139734836
441,w2v,SG,2020-05-07 01:18:38.304793,300,2,5000000,hs,Yes,100,MEN,25,1,23,23,109,110,4505,0.3070172202457334,380,0.5397078141909518,313,0.7056540639256709,382,0.48418840895239906,1925,0.5029355815535288
442,w2v,SG,2020-05-07 01:18:39.201669,300,2,5000000,hs,Yes,100,MTurk,75,1,41,41,143,144,2107,0.14420267080777138,21,0.22027295098354083,21,0.659535359371126,33,0.4045918843660702,212,0.42810844106327317
443,w2v,SG,2020-05-07 01:18:40.071764,300,2,5000000,hs,Yes,100,RG65,1,1,9,9,82,83,574,0.6,6,-0.3214285714285715,7,0.6071428571428572,7,0.47306691907946,45,0.4773030288155109
444,w2v,SG,2020-05-07 01:18:41.071070,300,2,5000000,hs,Yes,100,RW,844,1,6,6,57,57,3760,0.18235026195815948,104,0.21851967272195366,123,0.4772341123006131,96,0.14335737762271586,1711,0.15957748813935962
445,w2v,SG,2020-05-07 01:18:42.019594,300,2,5000000,hs,Yes,100,SimLex-999,8,1,37,37,140,141,3127,0.062095628912228744,97,0.0895074919909307,96,0.04691471765663294,186,0.2466513632745329,620,0.15545061438116836
446,w2v,SG,2020-05-07 01:18:43.330654,300,2,5000000,hs,Yes,100,TR9856,1739,1,34,34,172,173,2834,0.048131044086291666,146,0.608140441656367,118,0.6581229470125066,174,0.07671896418189618,9418,0.08608614523965492
447,w2v,SG,2020-05-07 01:18:44.211540,300,2,5000000,hs,Yes,100,WS353,3,1,73,74,258,258,2886,0.33547204399633374,32,0.7534595047700601,22,0.7730117629368836,27,0.6469729030781205,122,0.606621726971401
448,w2v,SG,2020-05-07 01:50:09.301065,300,5,5000000,hs,Yes,100,MEN,25,1,23,23,109,110,4505,0.3958224409189872,380,0.6254721582642793,313,0.7290408467070831,382,0.5519113848360266,1925,0.5688229069419407
449,w2v,SG,2020-05-07 01:50:10.189693,300,5,5000000,hs,Yes,100,MTurk,75,1,41,41,143,144,2107,0.3293277211690995,21,0.33203385826722526,21,0.7280628548962557,33,0.4186559637097408,212,0.4696950389666342
450,w2v,SG,2020-05-07 01:50:11.060097,300,5,5000000,hs,Yes,100,RG65,1,1,9,9,82,83,574,0.5428571428571429,6,-0.1785714285714286,7,0.5,7,0.35017955866673023,45,0.3655993894420929
451,w2v,SG,2020-05-07 01:50:12.139153,300,5,5000000,hs,Yes,100,RW,844,1,6,6,57,57,3760,0.18892338810857295,104,0.24756963157495482,123,0.46857883446651816,96,0.1684123434690226,1711,0.18123471379349
452,w2v,SG,2020-05-07 01:50:13.152341,300,5,5000000,hs,Yes,100,SimLex-999,8,1,37,37,140,141,3127,-0.13429724910337484,97,0.1134444379772898,96,0.048722788048114314,186,0.29854436255413513,620,0.17874696068225446
453,w2v,SG,2020-05-07 01:50:14.455397,300,5,5000000,hs,Yes,100,TR9856,1739,1,34,34,172,173,2834,0.19036216333634626,146,0.6977287979818239,118,0.6697445168550772,174,0.08778652097124703,9418,0.0979083216160854
454,w2v,SG,2020-05-07 01:50:15.336586,300,5,5000000,hs,Yes,100,WS353,3,1,73,74,258,258,2886,0.31677360219981676,32,0.8003389192347639,22,0.6200580136353911,27,0.7082683427498491,122,0.6201317219372573
455,w2v,SG,2020-05-07 02:44:15.508473,300,10,5000000,hs,Yes,100,MEN,25,1,23,23,109,110,4505,0.369422680778055,380,0.6921525072858005,313,0.7314430252859211,382,0.5760039714571974,1925,0.589641865405152
456,w2v,SG,2020-05-07 02:44:16.369022,300,10,5000000,hs,Yes,100,MTurk,75,1,41,41,143,144,2107,0.5664176979476425,21,0.5685511271699062,21,0.7155273374221466,33,0.40122688629853365,212,0.47531047228320294
457,w2v,SG,2020-05-07 02:44:17.219927,300,10,5000000,hs,Yes,100,RG65,1,1,9,9,82,83,574,0.6571428571428573,6,0.25,7,0.5,7,0.46364445659204967,45,0.46991585798627694
458,w2v,SG,2020-05-07 02:44:18.202367,300,10,5000000,hs,Yes,100,RW,844,1,6,6,57,57,3760,0.17821337660887465,104,0.18238136911330236,123,0.5306038035221325,96,0.15322003216412786,1711,0.16806941185374139
459,w2v,SG,2020-05-07 02:44:19.104078,300,10,5000000,hs,Yes,100,SimLex-999,8,1,37,37,140,141,3127,-0.13392246608262123,97,0.1123523868852513,96,0.10144496439383753,186,0.27930669868655544,620,0.1743134958205248
460,w2v,SG,2020-05-07 02:44:20.428943,300,10,5000000,hs,Yes,100,TR9856,1739,1,34,34,172,173,2834,0.2608674155384414,146,0.7064918370826501,118,0.6833909439132315,174,0.09380015365319504,9418,0.1071022718471966
461,w2v,SG,2020-05-07 02:44:21.288817,300,10,5000000,hs,Yes,100,WS353,3,1,73,74,258,258,2886,0.30614115490375804,32,0.8116351636840903,22,0.6115097003011761,27,0.7078453420878918,122,0.6443005183468419
462,w2v,SG,2020-05-07 03:07:40.525152,100,2,10000000,hs,Yes,100,MEN,9,1,44,44,207,209,10179,0.3322638756846334,417,0.6306632289842915,282,0.7011357597925275,385,0.6087221514330283,1916,0.5880159834382803
463,w2v,SG,2020-05-07 03:07:42.244525,100,2,10000000,hs,Yes,100,MTurk,66,1,78,79,265,269,4096,0.3288136117995528,22,0.43571991355936673,25,0.7195904729494094,34,0.5115479757103185,206,0.5287088794397287
464,w2v,SG,2020-05-07 03:07:43.912683,100,2,10000000,hs,Yes,100,RG65,0,1,20,23,170,171,1204,-0.642857142857143,7,-0.5,7,0.4285714285714286,6,0.5637292120619398,45,0.4246265496817526
465,w2v,SG,2020-05-07 03:07:45.683120,100,2,10000000,hs,Yes,100,RW,627,1,8,8,90,90,7682,0.04944556059011353,107,0.36735511994673564,136,0.5597570137235517,126,0.18722468970320907,1665,0.2197907081908006
466,w2v,SG,2020-05-07 03:07:47.561690,100,2,10000000,hs,Yes,100,SimLex-999,4,1,75,75,270,271,6144,-0.014465785183337028,97,0.22116004952703655,100,0.09141092361345951,192,0.3232024179706984,610,0.21960008824698235
